"","Network","PolOrder","int_tot","Reference","Latitude","Longitude","clim","Estimate","Est.Error","Q2.5","Q97.5"
"222","M_PL_025_00","Diptera",143,"Motten_1982",36.075391,-79.001843,"C",1.33975,2.20000680566817,0,8
"223","M_PL_025_00","Lepidoptera",143,"Motten_1982",36.075391,-79.001843,"C",1.15975,2.02700693802012,0,7
"224","M_PL_025_00","Syrphidae",143,"Motten_1982",36.075391,-79.001843,"C",2.42125,3.78554897376301,0,13
"225","M_PL_026_00","Bee",204,"McMullen_1993",-0.290164,-90.600747,"B",5.04175,7.75158233489613,0,27
"226","M_PL_026_00","Coleoptera",204,"McMullen_1993",-0.290164,-90.600747,"B",1.94125,3.33032599084554,0,11
"227","M_PL_026_00","Diptera",204,"McMullen_1993",-0.290164,-90.600747,"B",2.23075,3.72679174111868,0,13
"228","M_PL_026_00","Hymenoptera",204,"McMullen_1993",-0.290164,-90.600747,"B",4.7765,7.61518519219184,0,27
"229","M_PL_026_00","Lepidoptera",204,"McMullen_1993",-0.290164,-90.600747,"B",3.71925,5.86225391319207,0,21
"230","M_PL_026_00","Syrphidae",204,"McMullen_1993",-0.290164,-90.600747,"B",4.45175,7.07549910673462,0,24
"231","M_PL_027_00","Bee",120,"Primack_1983",-42.95,171.566667,"C",1.12025,1.9149952321572,0,6
"232","M_PL_027_00","Coleoptera",120,"Primack_1983",-42.95,171.566667,"C",0.6255,1.2227524405548,0,4
"233","M_PL_027_00","Diptera",120,"Primack_1983",-42.95,171.566667,"C",0.57,1.10517209127712,0,4
"234","M_PL_027_00","Lepidoptera",120,"Primack_1983",-42.95,171.566667,"C",0.4885,0.965453662893149,0,3
"235","M_PL_027_00","Syrphidae",120,"Primack_1983",-42.95,171.566667,"C",1.047,1.86645704892421,0,6
"236","M_PL_028_00","Bee",374,"Primack_1983",-43.02823,171.78466,"C",2.9955,4.59388242001493,0,16
"237","M_PL_028_00","Coleoptera",374,"Primack_1983",-43.02823,171.78466,"C",1.7,2.79516604843247,0,9
"238","M_PL_028_00","Diptera",374,"Primack_1983",-43.02823,171.78466,"C",1.492,2.44119353113679,0,8
"239","M_PL_028_00","Hymenoptera",374,"Primack_1983",-43.02823,171.78466,"C",1.40475,2.35877476502061,0,8
"240","M_PL_028_00","Lepidoptera",374,"Primack_1983",-43.02823,171.78466,"C",1.30725,2.22442901856064,0,7
"241","M_PL_028_00","Syrphidae",374,"Primack_1983",-43.02823,171.78466,"C",2.84175,4.604455145758,0,16
"242","M_PL_029_00","Bee",346,"Primack_1983",-43.099531,171.720224,"C",2.85225,4.40218863222471,0,16
"243","M_PL_029_00","Coleoptera",346,"Primack_1983",-43.099531,171.720224,"C",1.619,2.65228159315944,0,9
"244","M_PL_029_00","Diptera",346,"Primack_1983",-43.099531,171.720224,"C",1.493,2.4602772691427,0,8
"245","M_PL_029_00","Hymenoptera",346,"Primack_1983",-43.099531,171.720224,"C",1.26875,2.14165125663033,0,7
"246","M_PL_029_00","Lepidoptera",346,"Primack_1983",-43.099531,171.720224,"C",1.2005,2.03785130946541,0,7
"247","M_PL_029_00","Syrphidae",346,"Primack_1983",-43.099531,171.720224,"C",2.53175,3.90778833100131,0,13
"248","M_PL_030_00","Bee",109,"Ramirez_Brito_1992",8.933333,-67.416667,"A",2.87975,4.67736671401167,0,16
"249","M_PL_030_00","Coleoptera",109,"Ramirez_Brito_1992",8.933333,-67.416667,"A",0.656,1.25401640311633,0,4
"250","M_PL_030_00","Diptera",109,"Ramirez_Brito_1992",8.933333,-67.416667,"A",0.79775,1.49244825302152,0,5
"251","M_PL_030_00","Hymenoptera",109,"Ramirez_Brito_1992",8.933333,-67.416667,"A",0.84875,1.54433470462849,0,5
"252","M_PL_030_00","Lepidoptera",109,"Ramirez_Brito_1992",8.933333,-67.416667,"A",0.5145,1.04310199186914,0,4
"253","M_PL_030_00","Syrphidae",109,"Ramirez_Brito_1992",8.933333,-67.416667,"A",0.71075,1.33004762853574,0,4.02500000000009
"254","M_PL_031_00","Bee",156,"Ramirez_1989",5.583333,-61.716667,"A",4.23025,6.43024664810681,0,23
"255","M_PL_031_00","Coleoptera",156,"Ramirez_1989",5.583333,-61.716667,"A",1.047,1.95761310331372,0,6
"256","M_PL_031_00","Diptera",156,"Ramirez_1989",5.583333,-61.716667,"A",1.182,2.14114972165251,0,7
"257","M_PL_031_00","Hymenoptera",156,"Ramirez_1989",5.583333,-61.716667,"A",1.234,2.15044183832649,0,7
"258","M_PL_031_00","Lepidoptera",156,"Ramirez_1989",5.583333,-61.716667,"A",0.727,1.34904632296129,0,5
"259","M_PL_031_00","Syrphidae",156,"Ramirez_1989",5.583333,-61.716667,"A",1.042,1.90135209389167,0,6
"260","M_PL_032_00","Bee",65,"Schemske_etal_1978",40.133333,-88.166667,"D",1.21525,2.12815640870801,0,7
"261","M_PL_032_00","Syrphidae",65,"Schemske_etal_1978",40.133333,-88.166667,"D",0.77775,1.44026856206845,0,5
"262","M_PL_033_00","Bee",141,"Small_1976",45.4,-75.5,"D",3.8775,5.92095922883678,0,21
"263","M_PL_033_00","Coleoptera",141,"Small_1976",45.4,-75.5,"D",1.61725,2.60997230375278,0,9
"264","M_PL_033_00","Diptera",141,"Small_1976",45.4,-75.5,"D",1.87525,2.99038844354054,0,10
"265","M_PL_033_00","Lepidoptera",141,"Small_1976",45.4,-75.5,"D",1.1375,1.96978774641876,0,6.02500000000009
"266","M_PL_033_00","Syrphidae",141,"Small_1976",45.4,-75.5,"D",2.57225,4.16516711450728,0,15
"267","M_PL_034_00","Bee",312,"Smith-Ramirez_etal_2005",-42,-73.583333,"C",2.4335,4.04613031706045,0,14
"268","M_PL_034_00","Coleoptera",312,"Smith-Ramirez_etal_2005",-42,-73.583333,"C",1.33525,2.16957004866149,0,8
"269","M_PL_034_00","Diptera",312,"Smith-Ramirez_etal_2005",-42,-73.583333,"C",1.25975,2.15265845458715,0,8
"270","M_PL_034_00","Hymenoptera",312,"Smith-Ramirez_etal_2005",-42,-73.583333,"C",1.0915,1.87029469618096,0,6
"271","M_PL_034_00","Lepidoptera",312,"Smith-Ramirez_etal_2005",-42,-73.583333,"C",1.0825,1.87218322220459,0,6
"272","M_PL_034_00","Syrphidae",312,"Smith-Ramirez_etal_2005",-42,-73.583333,"C",2.22675,3.5092610569451,0,12
"273","M_PL_035_00","Bee",178,"Percival_1974",17.916667,-76.191667,"A",9.815,15.2257095255899,0,54
"274","M_PL_035_00","Diptera",178,"Percival_1974",17.916667,-76.191667,"A",2.8395,4.66445913743075,0,16
"275","M_PL_035_00","Hymenoptera",178,"Percival_1974",17.916667,-76.191667,"A",2.91025,4.65409605509196,0,15.0250000000001
"276","M_PL_035_00","Lepidoptera",178,"Percival_1974",17.916667,-76.191667,"A",1.83825,3.14802548490532,0,10
"277","M_PL_035_00","Syrphidae",178,"Percival_1974",17.916667,-76.191667,"A",2.5245,4.29016329820688,0,15
"278","M_PL_036_00","Bee",30,"Olesen_unpubl3",39.466667,-31.227222,"C",0.969,2.08317639819015,0,7
"279","M_PL_036_00","Diptera",30,"Olesen_unpubl3",39.466667,-31.227222,"C",0.52625,1.27562445176293,0,4
"280","M_PL_036_00","Lepidoptera",30,"Olesen_unpubl3",39.466667,-31.227222,"C",0.43725,1.0216767558031,0,3
"281","M_PL_037_00","Bee",72,"Montero_2005",56.248737,9.973652,"C",1.10075,1.92341475469532,0,6
"282","M_PL_037_00","Coleoptera",72,"Montero_2005",56.248737,9.973652,"C",0.60725,1.22121672117197,0,4
"283","M_PL_037_00","Hymenoptera",72,"Montero_2005",56.248737,9.973652,"C",0.5335,1.10461884634426,0,4
"284","M_PL_037_00","Lepidoptera",72,"Montero_2005",56.248737,9.973652,"C",0.459,0.940499938880252,0,3
"285","M_PL_037_00","Syrphidae",72,"Montero_2005",56.248737,9.973652,"C",1.09325,1.8425262992128,0,6
"286","M_PL_038_00","Bee",79,"Montero_2005",56.238737,9.993652,"C",1.206,2.13112632775634,0,7
"287","M_PL_038_00","Coleoptera",79,"Montero_2005",56.238737,9.993652,"C",0.70325,1.36130552253395,0,5
"288","M_PL_038_00","Hymenoptera",79,"Montero_2005",56.238737,9.993652,"C",0.5825,1.15001060042735,0,4
"289","M_PL_038_00","Lepidoptera",79,"Montero_2005",56.238737,9.993652,"C",0.55475,1.11279468703974,0,4
"290","M_PL_038_00","Syrphidae",79,"Montero_2005",56.238737,9.993652,"C",1.145,2.01295504097813,0,7
"291","M_PL_039_00","Bee",129,"Stald_2003",28.268611,-16.605556,"C",3.73525,6.32776955999514,0,22
"292","M_PL_039_00","Diptera",129,"Stald_2003",28.268611,-16.605556,"C",1.84075,3.37723864610101,0,11
"293","M_PL_039_00","Hymenoptera",129,"Stald_2003",28.268611,-16.605556,"C",1.66475,2.84233656641665,0,10
"294","M_PL_039_00","Lepidoptera",129,"Stald_2003",28.268611,-16.605556,"C",1.59175,2.63682008156333,0,9
"295","M_PL_040_00","Bee",114,"Ingversen_2006",18.353889,-77.645278,"A",6.16575,9.50170234875736,0,33
"296","M_PL_040_00","Coleoptera",114,"Ingversen_2006",18.353889,-77.645278,"A",1.41475,2.42810756847612,0,8
"297","M_PL_040_00","Diptera",114,"Ingversen_2006",18.353889,-77.645278,"A",1.67025,2.79373695595071,0,9
"298","M_PL_040_00","Hymenoptera",114,"Ingversen_2006",18.353889,-77.645278,"A",1.7465,2.89816106943629,0,10
"299","M_PL_040_00","Lepidoptera",114,"Ingversen_2006",18.353889,-77.645278,"A",1.021,1.79648708357738,0,6
"300","M_PL_041_00","Bee",145,"Ingversen_2006",15.518889,-61.467222,"A",8.1395,12.3917080484124,0,45
"301","M_PL_041_00","Hymenoptera",145,"Ingversen_2006",15.518889,-61.467222,"A",2.35475,3.87648800169778,0,14
"302","M_PL_041_00","Lepidoptera",145,"Ingversen_2006",15.518889,-61.467222,"A",1.44175,2.54287701105919,0,8
"303","M_PL_042_00","Bee",25,"Philipp_etal_2006",-0.949194,-90.977222,"B",3.40775,6.51901943094859,0,22
"304","M_PL_042_00","Diptera",25,"Philipp_etal_2006",-0.949194,-90.977222,"B",1.60975,3.54768959505559,0,10
"305","M_PL_042_00","Lepidoptera",25,"Philipp_etal_2006",-0.949194,-90.977222,"B",2.5485,5.51355126591659,0,15
"306","M_PL_043_00","Bee",250,"Montero_2005",56.238737,9.953652,"C",3.39225,5.17707354208099,0,18
"307","M_PL_043_00","Coleoptera",250,"Montero_2005",56.238737,9.953652,"C",2.0885,3.37683557559828,0,11
"308","M_PL_043_00","Diptera",250,"Montero_2005",56.238737,9.953652,"C",1.8355,3.07323948794063,0,11
"309","M_PL_043_00","Hymenoptera",250,"Montero_2005",56.238737,9.953652,"C",1.6835,2.83898621178013,0,10
"310","M_PL_043_00","Lepidoptera",250,"Montero_2005",56.238737,9.953652,"C",1.54675,2.55077263741047,0,9
"311","M_PL_043_00","Syrphidae",250,"Montero_2005",56.238737,9.953652,"C",3.17125,4.78943191850824,0,17
"312","M_PL_044_00","Bee",1125,"Kato_2000",28.377248,129.493741,"C",2.2525,3.55856847656478,0,12
"313","M_PL_044_00","Coleoptera",1125,"Kato_2000",28.377248,129.493741,"C",1.2475,2.08478544041902,0,7
"314","M_PL_044_00","Diptera",1125,"Kato_2000",28.377248,129.493741,"C",1.16175,2.03288467270604,0,7
"315","M_PL_044_00","Hymenoptera",1125,"Kato_2000",28.377248,129.493741,"C",1.03225,1.8398522227479,0,6
"316","M_PL_044_00","Lepidoptera",1125,"Kato_2000",28.377248,129.493741,"C",0.9575,1.6959990722914,0,6
"317","M_PL_044_00","Syrphidae",1125,"Kato_2000",28.377248,129.493741,"C",2.05075,3.2014429163561,0,12
"318","M_PL_045_00","Coleoptera",63,"Lundgren_Olesen_2005",71,-52,"E",0.85775,2.24104228097693,0,6
"319","M_PL_045_00","Diptera",63,"Lundgren_Olesen_2005",71,-52,"E",0.57675,1.24015883498203,0,4
"320","M_PL_045_00","Lepidoptera",63,"Lundgren_Olesen_2005",71,-52,"E",0.562,1.14825329148466,0,4
"321","M_PL_045_00","Syrphidae",63,"Lundgren_Olesen_2005",71,-52,"E",1.3935,2.53648697839115,0,8
"322","M_PL_046_00","Bee",278,"Bundgaard_2003",56.066667,10.233333,"C",8.3225,13.0475880391132,0,46
"323","M_PL_046_00","Coleoptera",278,"Bundgaard_2003",56.066667,10.233333,"C",4.5445,7.13969632168564,0,25
"324","M_PL_046_00","Diptera",278,"Bundgaard_2003",56.066667,10.233333,"C",4.19825,6.51226146010978,0,24
"325","M_PL_046_00","Hymenoptera",278,"Bundgaard_2003",56.066667,10.233333,"C",3.9055,6.29646576424267,0,21.0250000000001
"326","M_PL_046_00","Lepidoptera",278,"Bundgaard_2003",56.066667,10.233333,"C",3.61675,5.8640400901635,0,20
"327","M_PL_047_00","Bee",425,"Dupont_Olesen_2009",56.066667,9.266667,"C",1.8535,3.06983610693321,0,11
"328","M_PL_047_00","Coleoptera",425,"Dupont_Olesen_2009",56.066667,9.266667,"C",1.02275,1.75157056305458,0,6
"329","M_PL_047_00","Diptera",425,"Dupont_Olesen_2009",56.066667,9.266667,"C",0.921,1.67763602001564,0,6
"330","M_PL_047_00","Hymenoptera",425,"Dupont_Olesen_2009",56.066667,9.266667,"C",0.86875,1.56608958768302,0,5
"331","M_PL_047_00","Lepidoptera",425,"Dupont_Olesen_2009",56.066667,9.266667,"C",0.76925,1.40285296328915,0,5
"332","M_PL_047_00","Syrphidae",425,"Dupont_Olesen_2009",56.066667,9.266667,"C",1.78325,2.97665660744394,0,10
"333","M_PL_048_00","Bee",671,"Dupont_Olesen_2009",56.1,9.1,"C",2.97075,4.25357704372646,0,15
"334","M_PL_048_00","Coleoptera",671,"Dupont_Olesen_2009",56.1,9.1,"C",1.69275,2.75131602555361,0,10
"335","M_PL_048_00","Diptera",671,"Dupont_Olesen_2009",56.1,9.1,"C",1.55975,2.53870856889865,0,9
"336","M_PL_048_00","Hymenoptera",671,"Dupont_Olesen_2009",56.1,9.1,"C",1.44975,2.34815957738187,0,8
"337","M_PL_048_00","Lepidoptera",671,"Dupont_Olesen_2009",56.1,9.1,"C",1.28475,2.26714631764392,0,7
"338","M_PL_048_00","Syrphidae",671,"Dupont_Olesen_2009",56.1,9.1,"C",2.779,4.33893599761484,0,15
"339","M_PL_049_00","Bee",590,"Bek_2006",56.066667,10.216667,"C",3.0245,4.60317249831704,0,16
"340","M_PL_049_00","Coleoptera",590,"Bek_2006",56.066667,10.216667,"C",1.70425,2.80361320428653,0,10
"341","M_PL_049_00","Diptera",590,"Bek_2006",56.066667,10.216667,"C",1.56675,2.56372533813635,0,9
"342","M_PL_049_00","Hymenoptera",590,"Bek_2006",56.066667,10.216667,"C",1.4665,2.49117025357724,0,8
"343","M_PL_049_00","Lepidoptera",590,"Bek_2006",56.066667,10.216667,"C",1.32875,2.23470846375528,0,8
"344","M_PL_049_00","Syrphidae",590,"Bek_2006",56.066667,10.216667,"C",2.86275,4.43873157805307,0,16
"345","M_PL_050_00","Bee",86,"Stald_etal_2003",28.268611,-16.605556,"C",3.0695,5.09991882710017,0,18
"346","M_PL_050_00","Diptera",86,"Stald_etal_2003",28.268611,-16.605556,"C",1.5725,2.81135548800218,0,9
"347","M_PL_050_00","Hymenoptera",86,"Stald_etal_2003",28.268611,-16.605556,"C",1.48075,2.66033809640745,0,9
"348","M_PL_052_00","Diptera",92,"Witt_1998",66.966667,-50.55,"E",0.9985,1.75805871421027,0,6
"349","M_PL_052_00","Hymenoptera",92,"Witt_1998",66.966667,-50.55,"E",0.63275,1.29549103113566,0,4
"350","M_PL_052_00","Lepidoptera",92,"Witt_1998",66.966667,-50.55,"E",1.05925,1.95171507537188,0,6
"351","M_PL_052_00","Syrphidae",92,"Witt_1998",66.966667,-50.55,"E",2.6115,4.34042366243116,0,15
"352","M_PL_053_00","Bee",589,"Yamazaki_Kato_2003",33.4,131.5,"C",2.05675,3.23065608231216,0,11
"353","M_PL_053_00","Coleoptera",589,"Yamazaki_Kato_2003",33.4,131.5,"C",1.16325,1.99689667649184,0,7
"354","M_PL_053_00","Diptera",589,"Yamazaki_Kato_2003",33.4,131.5,"C",1.0215,1.75436803487765,0,6
"355","M_PL_053_00","Hymenoptera",589,"Yamazaki_Kato_2003",33.4,131.5,"C",0.92575,1.63536098121629,0,6
"356","M_PL_053_00","Lepidoptera",589,"Yamazaki_Kato_2003",33.4,131.5,"C",0.89675,1.56531210561888,0,5
"357","M_PL_053_00","Syrphidae",589,"Yamazaki_Kato_2003",33.4,131.5,"C",1.83475,2.99444220323705,0,10
"358","M_PL_054_00","Bee",773,"Kakutani_etal_1990",35.033333,135.783333,"C",3.54275,5.37832725282774,0,19
"359","M_PL_054_00","Coleoptera",773,"Kakutani_etal_1990",35.033333,135.783333,"C",1.92425,3.05136684903862,0,11
"360","M_PL_054_00","Diptera",773,"Kakutani_etal_1990",35.033333,135.783333,"C",1.84825,2.94387305001993,0,10
"361","M_PL_054_00","Hymenoptera",773,"Kakutani_etal_1990",35.033333,135.783333,"C",1.69825,2.72581262215743,0,9
"362","M_PL_054_00","Lepidoptera",773,"Kakutani_etal_1990",35.033333,135.783333,"C",1.51575,2.46683466325045,0,9
"363","M_PL_054_00","Syrphidae",773,"Kakutani_etal_1990",35.033333,135.783333,"C",3.3255,4.97656923093888,0,17
"364","M_PL_055_00","Bee",431,"Kato_Miura_1996",35.65,136.083333,"C",1.8045,2.93605770697966,0,10
"365","M_PL_055_00","Coleoptera",431,"Kato_Miura_1996",35.65,136.083333,"C",1.04675,1.79356311700025,0,6
"366","M_PL_055_00","Diptera",431,"Kato_Miura_1996",35.65,136.083333,"C",0.95125,1.66840322758992,0,6
"367","M_PL_055_00","Hymenoptera",431,"Kato_Miura_1996",35.65,136.083333,"C",0.7955,1.44644488339521,0,5
"368","M_PL_055_00","Lepidoptera",431,"Kato_Miura_1996",35.65,136.083333,"C",0.80025,1.42928676362134,0,5
"369","M_PL_055_00","Syrphidae",431,"Kato_Miura_1996",35.65,136.083333,"C",1.7595,2.83710627982294,0,10
"370","M_PL_056_00","Bee",871,"Kato_etal_1993",35.583333,138.383333,"D",3.95425,6.0402216852531,0,21
"371","M_PL_056_00","Coleoptera",871,"Kato_etal_1993",35.583333,138.383333,"D",1.5835,2.60868339536716,0,9
"372","M_PL_056_00","Diptera",871,"Kato_etal_1993",35.583333,138.383333,"D",1.72975,2.6934232065612,0,9
"373","M_PL_056_00","Hymenoptera",871,"Kato_etal_1993",35.583333,138.383333,"D",1.00325,1.77370401814564,0,6
"374","M_PL_056_00","Lepidoptera",871,"Kato_etal_1993",35.583333,138.383333,"D",1.16025,1.99964236299769,0,7
"375","M_PL_056_00","Syrphidae",871,"Kato_etal_1993",35.583333,138.383333,"D",2.5885,4.10687038340468,0,14.0250000000001
"376","M_PL_057_00","Bee",1920,"Inoue_etal_1990",35.166667,135.866667,"C",2.8945,4.48975603204749,0,16
"377","M_PL_057_00","Coleoptera",1920,"Inoue_etal_1990",35.166667,135.866667,"C",1.67025,2.69848761278407,0,9
"378","M_PL_057_00","Diptera",1920,"Inoue_etal_1990",35.166667,135.866667,"C",1.547,2.59383364795206,0,9
"379","M_PL_057_00","Hymenoptera",1920,"Inoue_etal_1990",35.166667,135.866667,"C",1.38025,2.28811468346785,0,8
"380","M_PL_057_00","Lepidoptera",1920,"Inoue_etal_1990",35.166667,135.866667,"C",1.2835,2.13758510181861,0,8
"381","M_PL_057_00","Syrphidae",1920,"Inoue_etal_1990",35.166667,135.866667,"C",2.79925,4.25840145280284,0,15
"382","M_PL_060_01","Bee",95,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",6.648,10.1704697833435,0,35
"383","M_PL_060_01","Coleoptera",95,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.583,2.7063706528352,0,9.02500000000009
"384","M_PL_060_01","Diptera",95,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.81575,2.94940276694629,0,10
"385","M_PL_060_01","Hymenoptera",95,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.78625,2.8920843652103,0,10
"386","M_PL_060_01","Lepidoptera",95,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.09875,1.91948418654221,0,6
"387","M_PL_060_01","Syrphidae",95,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.563,2.53784183122,0,9
"388","M_PL_060_02","Bee",107,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",7.3175,11.1876711046664,0,39
"389","M_PL_060_02","Coleoptera",107,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.7735,2.88388226948259,0,10
"390","M_PL_060_02","Diptera",107,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.9205,3.04893485514823,0,10
"391","M_PL_060_02","Hymenoptera",107,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.0465,3.29280251261699,0,12
"392","M_PL_060_02","Lepidoptera",107,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.3765,2.36942003195338,0,8
"393","M_PL_060_02","Syrphidae",107,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.76425,2.98929856554652,0,10
"394","M_PL_060_03","Bee",130,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",8.80425,12.8390086055347,0,45
"395","M_PL_060_03","Coleoptera",130,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.00975,3.18930993507459,0,11
"396","M_PL_060_03","Diptera",130,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.335,3.78567798940426,0,13
"397","M_PL_060_03","Hymenoptera",130,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.64675,4.25323252764689,0,15
"398","M_PL_060_03","Lepidoptera",130,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.512,2.47788033866512,0,8
"399","M_PL_060_03","Syrphidae",130,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.04575,3.31442352277467,0,12
"400","M_PL_060_04","Bee",134,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",8.6765,13.253047142625,0,46
"401","M_PL_060_04","Coleoptera",134,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.99925,3.21626110901779,0,11.0250000000001
"402","M_PL_060_04","Diptera",134,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.3515,3.85060443808951,0,13
"403","M_PL_060_04","Hymenoptera",134,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.581,4.05383119861283,0,14
"404","M_PL_060_04","Lepidoptera",134,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.55225,2.61877536906249,0,9
"405","M_PL_060_04","Syrphidae",134,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.06225,3.31913077397889,0,12
"406","M_PL_060_05","Bee",144,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",8.61325,12.6479708739903,0,44
"407","M_PL_060_05","Coleoptera",144,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.906,3.09015392218829,0,10
"408","M_PL_060_05","Diptera",144,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.30925,3.68564925625188,0,12
"409","M_PL_060_05","Hymenoptera",144,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.45625,3.86151702908863,0,13
"410","M_PL_060_05","Lepidoptera",144,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.51375,2.47918283399613,0,9
"411","M_PL_060_05","Syrphidae",144,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.14,3.57569523297215,0,13
"412","M_PL_060_06","Bee",96,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",5.91175,8.9603590299712,0,31
"413","M_PL_060_06","Coleoptera",96,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.39275,2.31113235680968,0,8
"414","M_PL_060_06","Diptera",96,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.61075,2.64149177685674,0,9
"415","M_PL_060_06","Hymenoptera",96,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.78325,2.85101762759865,0,10
"416","M_PL_060_06","Lepidoptera",96,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.075,1.78946236168464,0,6
"417","M_PL_060_06","Syrphidae",96,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.4945,2.52370006448941,0,9
"418","M_PL_060_07","Bee",108,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",6.868,10.3605458942957,0,38
"419","M_PL_060_07","Coleoptera",108,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.6215,2.69723126819495,0,9
"420","M_PL_060_07","Diptera",108,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.76925,2.85132196476243,0,10
"421","M_PL_060_07","Hymenoptera",108,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.997,3.09190571820076,0,11
"422","M_PL_060_07","Lepidoptera",108,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.21775,2.09019787802311,0,7
"423","M_PL_060_07","Syrphidae",108,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.63575,2.67616561578329,0,9
"424","M_PL_060_08","Bee",72,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",5.3015,8.12019594255806,0,29
"425","M_PL_060_08","Coleoptera",72,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.243,2.14536748609943,0,7
"426","M_PL_060_08","Diptera",72,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.42375,2.27573739316967,0,8
"427","M_PL_060_08","Hymenoptera",72,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.476,2.46210062444069,0,8.02500000000009
"428","M_PL_060_08","Lepidoptera",72,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.8625,1.53449744887541,0,5
"429","M_PL_060_08","Syrphidae",72,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.2485,2.16088294541281,0,8
"430","M_PL_060_09","Bee",78,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",4.88975,7.16592161174237,0,25
"431","M_PL_060_09","Coleoptera",78,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.167,2.02611383794719,0,7
"432","M_PL_060_09","Diptera",78,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.2355,1.99875924253708,0,7
"433","M_PL_060_09","Hymenoptera",78,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.349,2.27343157424645,0,8
"434","M_PL_060_09","Lepidoptera",78,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.8375,1.49688139592901,0,5
"435","M_PL_060_09","Syrphidae",78,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.1965,2.05059478804229,0,7
"436","M_PL_060_10","Bee",51,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",3.6825,5.5462495409955,0,20
"437","M_PL_060_10","Diptera",51,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.96225,1.67541836392393,0,6
"438","M_PL_060_10","Hymenoptera",51,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1,1.77349550932062,0,6
"439","M_PL_060_10","Lepidoptera",51,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.613,1.16707819698573,0,4
