Lasius alienus Foerster  _,Hymenoptera: Formicidae,S. aria,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,T. polytrichus,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,T. glauca,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,U. europaeus,1
Lasius alienus Foerster  _,Hymenoptera: Formicidae,V. lantana,1
Lasius niger L.,Hymenoptera: Formicidae,C. acinos,1
Lasius niger L.,Hymenoptera: Formicidae,C. sanguinea,1
Myrmica lobicornis Nylander,Hymenoptera: Formicidae,G. verum,1
Myrmica ruginoides L.,Hymenoptera: Formicidae,P. sterilis,1
Myrmica sp3,Hymenoptera: Formicidae,R. fruticosus,1
Myrmica sp4,Hymenoptera: Formicidae,S. columbaria,1
Temnothorax albipennis Curtis  _,Hymenoptera: Formicidae,T. glauca,1
Halictus tumulorum L.,Hymenoptera: Halictidae,A. millefolium,1
Halictus tumulorum L.,Hymenoptera: Halictidae,A. sphaerocephalon,1
Halictus tumulorum L.,Hymenoptera: Halictidae,Crepis sp.,1
Halictus tumulorum L.,Hymenoptera: Halictidae,O. vulgare,1
Halictus tumulorum L.,Hymenoptera: Halictidae,R. fruticosus,1
Halictus tumulorum L.,Hymenoptera: Halictidae,Senecio sp.,1
Halictus tumulorum L.,Hymenoptera: Halictidae,S. officinale,1
Halictus tumulorum L.,Hymenoptera: Halictidae,T. japonica,1
Halictus tumulorum L.,Hymenoptera: Halictidae,V. thapsus,1
Lasioglossum albipes Fabricius,Hymenoptera: Halictidae,E. cannabinum,1
Lasioglossum calceatum Scopoli,Hymenoptera: Halictidae,A. sphaerocephalon,1
Lasioglossum calceatum Scopoli,Hymenoptera: Halictidae,Crepis sp.,1
Lasioglossum calceatum Scopoli,Hymenoptera: Halictidae,Hieracium sp.,1
Lasioglossum calceatum Scopoli,Hymenoptera: Halictidae,Senecio sp.,1
Lasioglossum calceatum Scopoli,Hymenoptera: Halictidae,S. virgaurea,1
Lasioglossum fulvicorne Kirby,Hymenoptera: Halictidae,C. ruber,1
Lasioglossum fulvicorne Kirby,Hymenoptera: Halictidae,S. virgaurea,1
Lasioglossum leucopus Kirby,Hymenoptera: Halictidae,A. sphaerocephalon,1
Lasioglossum leucopus Kirby,Hymenoptera: Halictidae,C. vitalba,1
Lasioglossum leucopus Kirby,Hymenoptera: Halictidae,T. japonica,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,A. sphaerocephalon,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,C. vitalba,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,C. acinos,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,C. ascendens,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,Crepis sp.,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,H. helix,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,Hieracium sp.,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,L. corniculatus,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,M. lupina,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,O. vulgare,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,P. officinarum,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,R. arvensis,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,S. columbaria,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,Senecio sp.,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,S. virgaurea,1
Lasioglossum morio Fabricius,Hymenoptera: Halictidae,T. japonica,1
Lasioglossum parvulum Schenck,Hymenoptera: Halictidae,G. robertianum,1
Lasioglossum quadrinotatum Schenck,Hymenoptera: Halictidae,S. virgaurea,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,A. sphaerocephalon,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,C. vitalba,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,Hieracium sp.,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,L. serriola,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,P. officinarum,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,Ranunculus sp1,1
Lasioglossum smeathmanellum Kirby,Hymenoptera: Halictidae,S. virgaurea,1
Lasioglossum villosulum Kirby,Hymenoptera: Halictidae,C. ruber,1
Lasioglossum villosulum Kirby,Hymenoptera: Halictidae,Crepis sp.,1
Lasioglossum villosulum Kirby,Hymenoptera: Halictidae,Hieracium sp.,1
Lasioglossum villosulum Kirby,Hymenoptera: Halictidae,O. vulgare,1
Lasioglossum villosulum Kirby,Hymenoptera: Halictidae,P. officinarum,1
Lasioglossum villosulum Kirby,Hymenoptera: Halictidae,S. arvensis,1
Sphecodes niger Hagen,Hymenoptera: Halictidae,A. millefolium,1
Sphecodes niger Hagen,Hymenoptera: Halictidae,Crepis sp.,1
Hoplitis claviventris Thomson,Hymenoptera: Megachilidae,S. columbaria,1
Hoplitis spinulosa Kirby,Hymenoptera: Megachilidae,Crepis sp.,1
Hoplitis spinulosa Kirby,Hymenoptera: Megachilidae,Hieracium sp.,1
Hoplitis spinulosa Kirby,Hymenoptera: Megachilidae,O. vulgare,1
Hoplitis spinulosa Kirby,Hymenoptera: Megachilidae,P. officinarum,1
Hoplitis spinulosa Kirby,Hymenoptera: Megachilidae,Senecio sp.,1
Hymenoptera sp1,Hymenoptera,A. millefolium,1
Hymenoptera sp2,Hymenoptera,S. olusatrum,1
Hymenoptera sp3,Hymenoptera,Apiaceae sp.,1
Hymenoptera sp4,Hymenoptera,C. ascendens,1
Hymenoptera sp5,Hymenoptera,H. helix,1
Hymenoptera sp6,Hymenoptera,H. nunmularium,1
Hymenoptera sp7,Hymenoptera,Hieracium sp.,1
Hymenoptera sp8,Hymenoptera,M. lupina,1
Hymenoptera sp9,Hymenoptera,P. lanceolata,1
Hymenoptera sp10,Hymenoptera,S. columbaria,1
Hymenoptera sp11,Hymenoptera,Senecio sp.,1
Ectemnius continuus Fabricius,Hymenoptera: Crabronidae,T. japonica,1
Tenthredo sp.,Hymenoptera: Tenthredinidae,Apiaceae sp.,1
Vespula vulgaris L.,Hymenoptera : Vespidae,G. verum,1
Vespula vulgaris L.,Hymenoptera : Vespidae,H. helix,1
Ochlodes venata Bremer & Grey,Lepidoptera: Hesperiidae,T. scorodonia,1
Polyommatus icarus Rottemburg,Lepidoptera: Lycaenidae,I. conyzae,1
Polyommatus icarus Rottemburg,Lepidoptera: Lycaenidae,L. corniculatus,1
Polyommatus icarus Rottemburg,Lepidoptera: Lycaenidae,O. vulgare,1
Polyommatus icarus Rottemburg,Lepidoptera: Lycaenidae,P. officinarum,1
Polyommatus icarus Rottemburg,Lepidoptera: Lycaenidae,S. columbaria,1
Polyommatus icarus Rottemburg,Lepidoptera: Lycaenidae,S. virgaurea,1
Lepidoptera sp1,Lepidoptera,S. columbaria,1
Lepidoptera sp2,Lepidoptera,L. vulgare,1
Lepidoptera sp3,Lepidoptera,U. europaeus,1
Aglais urticae L.,Lepidoptera: Nymphalidae,C. ruber,1
Aglais urticae L.,Lepidoptera: Nymphalidae,S. columbaria,1
Gonepteryx rhamni L.,Lepidoptera: Pieridae,O. vulgare,1
Pieris napi L.,Lepidoptera: Pieridae,C. ruber,1
Pieris napi L.,Lepidoptera: Pieridae,G. robertianum,1
Pieris napi L.,Lepidoptera: Pieridae,H. nunmularium,1
Pieris napi L.,Lepidoptera: Pieridae,S. columbaria,1
Aphantopus hyperantus L.,Lepidoptera: Nymphalidae,T. scorodonia,1
Melanargia galathea L.,Lepidoptera: Nymphalidae,C. ruber,1
Melanargia galathea L.,Lepidoptera: Nymphalidae,O. vulgare,1
Melanargia galathea L.,Lepidoptera: Nymphalidae,S. columbaria,1
Pyronia tithonus L.,Lepidoptera: Satyridae,C. ruber,1
Pyronia tithonus L.,Lepidoptera: Satyridae,O. vulgare,1
Pyronia tithonus L.,Lepidoptera: Satyridae,S. columbaria,1
Thysanoptera sp1  _,Thysanoptera,Senecio sp.,1
Thysanoptera sp1  _,Thysanoptera,T. glauca,1
Thysanoptera sp2,Thysanoptera,Senecio sp.,1
Thysanoptera sp3,Thysanoptera,Ranunculus sp1,1
Thysanoptera sp4,Thysanoptera,Ranunculus sp1,1
Thysanoptera sp5,Thysanoptera,Crepis sp.,1
