"","db","PGenus","family"
"7111","ncbi","Angelica","Apiaceae"
"7112","ncbi","Calystegia","Convolvulaceae"
"7113","ncbi","Chaerophyllum","Apiaceae"
"7114","ncbi","Cirsium","Asteraceae"
"7115","ncbi","Daucus","Apiaceae"
"7116","ncbi","Tanacetum","Asteraceae"
"7117","ncbi","Tripleurospermum","Asteraceae"
"7118","ncbi","Chamomilla","Asteraceae"
"7119","ncbi","Epilobium","Onagraceae"
"7120","ncbi","Lychnis","Caryophyllaceae"
"7121","ncbi","Silene","Caryophyllaceae"
"7122","ncbi","Stachys","Lamiaceae"
"7123","ncbi","Tripleurospermum","Asteraceae"
"7124","ncbi","Vicia","Fabaceae"
"7125","ncbi","Cirsium","Asteraceae"
"7126","ncbi","Lapsana","Asteraceae"
"7127","ncbi","Lychnis","Caryophyllaceae"
"7128","ncbi","Senecio","Asteraceae"
"7129","ncbi","Silene","Caryophyllaceae"
"7130","ncbi","Verbascum","Scrophulariaceae"
"7131","ncbi","Vicia","Fabaceae"
"7132","ncbi","Allium","Amaryllidaceae"
"7133","ncbi","Angelica","Apiaceae"
"7134","ncbi","Chaerophyllum","Apiaceae"
"7135","ncbi","Trifolium","Fabaceae"
"7136","ncbi","Tripleurospermum","Asteraceae"
"7137","ncbi","Vicia","Fabaceae"
"7138","ncbi","Allium","Amaryllidaceae"
"7139","ncbi","Angelica","Apiaceae"
"7140","ncbi","Chaerophyllum","Apiaceae"
"7141","ncbi","Juncus","Juncaceae"
"7142","ncbi","Senecio","Asteraceae"
"7143","ncbi","Sonchus","Asteraceae"
"7144","ncbi","Achillea","Asteraceae"
"7145","ncbi","Daucus","Apiaceae"
"7146","ncbi","Melilotus","Fabaceae"
"7147","ncbi","Tanacetum","Asteraceae"
"7148","ncbi","Tripleurospermum","Asteraceae"
"7149","ncbi","Chaerophyllum","Apiaceae"
"7150","ncbi","Lychnis","Caryophyllaceae"
"7151","ncbi","Myosotis","Boraginaceae"
"7152","ncbi","Silene","Caryophyllaceae"
"7153","ncbi","Stachys","Lamiaceae"
"7154","ncbi","Chrysanthemum","Asteraceae"
"7155","ncbi","Cirsium","Asteraceae"
"7156","ncbi","Epilobium","Onagraceae"
"7157","ncbi","Myosotis","Boraginaceae"
"7158","ncbi","Verbascum","Scrophulariaceae"
"7159","ncbi","Echium","Boraginaceae"
"7160","ncbi","Lychnis","Caryophyllaceae"
"7161","ncbi","Melilotus","Fabaceae"
"7162","ncbi","Myosotis","Boraginaceae"
"7163","ncbi","Tripleurospermum","Asteraceae"
"7164","ncbi","Chaerophyllum","Apiaceae"
"7165","ncbi","Lapsana","Asteraceae"
"7166","ncbi","Silene","Caryophyllaceae"
"7167","ncbi","Vicia","Fabaceae"
"7168","ncbi","Angelica","Apiaceae"
"7169","ncbi","Geranium","Geraniaceae"
"7170","ncbi","Myosotis","Boraginaceae"
"7171","ncbi","Silene","Caryophyllaceae"
"7172","ncbi","Aegopodium","Apiaceae"
"7173","ncbi","Eupatorium","Asteraceae"
"7174","ncbi","Myosotis","Boraginaceae"
"7175","ncbi","Senecio","Asteraceae"
"7176","ncbi","Achillea","Asteraceae"
"7177","ncbi","Echium","Boraginaceae"
"7178","ncbi","Trifolium","Fabaceae"
"7179","ncbi","Vicia","Fabaceae"
"7180","ncbi","Lapsana","Asteraceae"
"7181","ncbi","Prunella","Lamiaceae"
"7182","ncbi","Tanacetum","Asteraceae"
"7183","ncbi","Trifolium","Fabaceae"
"7184","ncbi","Cirsium","Asteraceae"
"7185","ncbi","Melilotus","Fabaceae"
"7186","ncbi","Tripleurospermum","Asteraceae"
"7187","ncbi","Angelica","Apiaceae"
"7188","ncbi","Chaerophyllum","Apiaceae"
"7189","ncbi","Silene","Caryophyllaceae"
"7190","ncbi","Achillea","Asteraceae"
"7191","ncbi","Lapsana","Asteraceae"
"7192","ncbi","Tripleurospermum","Asteraceae"
"7193","ncbi","Stachys","Lamiaceae"
"7194","ncbi","Tripleurospermum","Asteraceae"
"7195","ncbi","Vicia","Fabaceae"
"7196","ncbi","Cirsium","Asteraceae"
"7197","ncbi","Sonchus","Asteraceae"
"7198","ncbi","Tripleurospermum","Asteraceae"
"7199","ncbi","Cirsium","Asteraceae"
"7200","ncbi","Silene","Caryophyllaceae"
"7201","ncbi","Tripleurospermum","Asteraceae"
"7202","ncbi","Angelica","Apiaceae"
"7203","ncbi","Chaerophyllum","Apiaceae"
"7204","ncbi","Malva","Malvaceae"
"7205","ncbi","Verbascum","Scrophulariaceae"
"7206","ncbi","Cirsium","Asteraceae"
"7207","ncbi","Silene","Caryophyllaceae"
"7208","ncbi","Angelica","Apiaceae"
"7209","ncbi","Chaerophyllum","Apiaceae"
"7210","ncbi","Tripleurospermum","Asteraceae"
"7211","ncbi","Verbascum","Scrophulariaceae"
"7212","ncbi","Angelica","Apiaceae"
"7213","ncbi","Cirsium","Asteraceae"
"7214","ncbi","Senecio","Asteraceae"
"7215","ncbi","Vicia","Fabaceae"
"7216","ncbi","Cirsium","Asteraceae"
"7217","ncbi","Senecio","Asteraceae"
"7218","ncbi","Cirsium","Asteraceae"
"7219","ncbi","Tripleurospermum","Asteraceae"
"7220","ncbi","Myosotis","Boraginaceae"
"7221","ncbi","Silene","Caryophyllaceae"
"7222","ncbi","Chaerophyllum","Apiaceae"
"7223","ncbi","Lapsana","Asteraceae"
"7224","ncbi","Achillea","Asteraceae"
"7225","ncbi","Daucus","Apiaceae"
"7226","ncbi","Geranium","Geraniaceae"
"7227","ncbi","Veronica","Plantaginaceae"
"7228","ncbi","Aegopodium","Apiaceae"
"7229","ncbi","Tripleurospermum","Asteraceae"
"7230","ncbi","Stachys","Lamiaceae"
"7231","ncbi","Angelica","Apiaceae"
"7232","ncbi","Malva","Malvaceae"
"7233","ncbi","Trifolium","Fabaceae"
"7234","ncbi","Melilotus","Fabaceae"
"7235","ncbi","Cirsium","Asteraceae"
"7236","ncbi","Lapsana","Asteraceae"
"7237","ncbi","Silene","Caryophyllaceae"
"7238","ncbi","Daucus","Apiaceae"
"7239","ncbi","Chaerophyllum","Apiaceae"
"7240","ncbi","Chaerophyllum","Apiaceae"
"7241","ncbi","Stachys","Lamiaceae"
"7242","ncbi","Echium","Boraginaceae"
"7243","ncbi","Epilobium","Onagraceae"
"7244","ncbi","Tripleurospermum","Asteraceae"
"7245","ncbi","Eupatorium","Asteraceae"
"7246","ncbi","Tripleurospermum","Asteraceae"
"7247","ncbi","Angelica","Apiaceae"
"7248","ncbi","Trifolium","Fabaceae"
"7249","ncbi","Stachys","Lamiaceae"
"7250","ncbi","Tripleurospermum","Asteraceae"
"7251","ncbi","Ranunculus","Ranunculaceae"
"7252","ncbi","Chaerophyllum","Apiaceae"
"7253","ncbi","Tanacetum","Asteraceae"
"7254","ncbi","Eupatorium","Asteraceae"
"7255","ncbi","Cirsium","Asteraceae"
"7256","ncbi","Silene","Caryophyllaceae"
"7257","ncbi","Melilotus","Fabaceae"
"7258","ncbi","Trifolium","Fabaceae"
"7259","ncbi","Stachys","Lamiaceae"
"7260","ncbi","Trifolium","Fabaceae"
"7261","ncbi","Trifolium","Fabaceae"
"7262","ncbi","Silene","Caryophyllaceae"
"7263","ncbi","Silene","Caryophyllaceae"
"7264","ncbi","Tanacetum","Asteraceae"
"7265","ncbi","Cirsium","Asteraceae"
"7266","ncbi","Vicia","Fabaceae"
"7267","ncbi","Aegopodium","Apiaceae"
"7268","ncbi","Achillea","Asteraceae"
"7269","ncbi","Angelica","Apiaceae"
"7270","ncbi","Craspedia","Asteraceae"
"7271","ncbi","Pimelea","Thymelaeaceae"
"7272","ncbi","Pimelea","Thymelaeaceae"
"7273","ncbi","Craspedia","Asteraceae"
"7274","ncbi","Epacris","Ericaceae"
"7275","ncbi","Hypochoeris","Asteraceae"
"7276","ncbi","Kunzea","Myrtaceae"
"7277","ncbi","Microseris","Asteraceae"
"7278","ncbi","Orites","Proteaceae"
"7279","ncbi","Oxylobium","Fabaceae"
"7280","ncbi","Prostanthera","Lamiaceae"
"7281","ncbi","Richea","Ericaceae"
"7282","ncbi","Senecio","Asteraceae"
"7283","ncbi","Wahlenbergia","Campanulaceae"
"7284","ncbi","Aciphylla","Apiaceae"
"7285","ncbi","Baeckia","Myrtaceae"
"7286","ncbi","Brachycome","Asteraceae"
"7287","ncbi","Brachycome","Asteraceae"
"7288","ncbi","Celmisia","Asteraceae"
"7289","ncbi","Craspedia","Asteraceae"
"7290","ncbi","Euphrasia","Orobanchaceae"
"7291","ncbi","Gentianella","Gentianaceae"
"7292","ncbi","Helichrysum","Asteraceae"
"7293","ncbi","Helichrysum","Asteraceae"
"7294","ncbi","Hypochoeris","Asteraceae"
"7295","ncbi","Leptorhynchos","Asteraceae"
"7296","ncbi","Leucopogon","Ericaceae"
"7297","ncbi","Microseris","Asteraceae"
"7298","ncbi","Orites","Proteaceae"
"7299","ncbi","Phebalium","Rutaceae"
"7300","ncbi","Pimelea","Thymelaeaceae"
"7301","ncbi","Prasophyllum","Orchidaceae"
"7302","ncbi","Senecio","Asteraceae"
"7303","ncbi","Senecio","Asteraceae"
"7304","ncbi","Senecio","Asteraceae"
"7305","ncbi","Wahlenbergia","Campanulaceae"
"7306","ncbi","Aciphylla","Apiaceae"
"7307","ncbi","Celmisia","Asteraceae"
"7308","ncbi","Craspedia","Asteraceae"
"7309","ncbi","Epacris","Ericaceae"
"7310","ncbi","Euphrasia","Orobanchaceae"
"7311","ncbi","Hypochoeris","Asteraceae"
"7312","ncbi","Leucopogon","Ericaceae"
"7313","ncbi","Orites","Proteaceae"
"7314","ncbi","Oxylobium","Fabaceae"
"7315","ncbi","Phebalium","Rutaceae"
"7316","ncbi","Prostanthera","Lamiaceae"
"7317","ncbi","Wahlenbergia","Campanulaceae"
"7318","ncbi","Achillea","Asteraceae"
"7319","ncbi","Celmisia","Asteraceae"
"7320","ncbi","Craspedia","Asteraceae"
"7321","ncbi","Epacris","Ericaceae"
"7322","ncbi","Euphrasia","Orobanchaceae"
"7323","ncbi","Hypochoeris","Asteraceae"
"7324","ncbi","Kunzea","Myrtaceae"
"7325","ncbi","Leucopogon","Ericaceae"
"7326","ncbi","Microseris","Asteraceae"
"7327","ncbi","Orites","Proteaceae"
"7328","ncbi","Oxylobium","Fabaceae"
"7329","ncbi","Prostanthera","Lamiaceae"
"7330","ncbi","Wahlenbergia","Campanulaceae"
"7331","ncbi","Baeckia","Myrtaceae"
"7332","ncbi","Gentianella","Gentianaceae"
"7333","ncbi","Hypochoeris","Asteraceae"
"7334","ncbi","Wahlenbergia","Campanulaceae"
"7335","ncbi","Celmisia","Asteraceae"
"7336","ncbi","Epilobium","Onagraceae"
"7337","ncbi","Orites","Proteaceae"
"7338","ncbi","Oxylobium","Fabaceae"
"7339","ncbi","Prostanthera","Lamiaceae"
"7340","ncbi","Senecio","Asteraceae"
"7341","ncbi","Baeckia","Myrtaceae"
"7342","ncbi","Brachycome","Asteraceae"
"7343","ncbi","Brachycome","Asteraceae"
"7344","ncbi","Epacris","Ericaceae"
"7345","ncbi","Gentianella","Gentianaceae"
"7346","ncbi","Helipterum","Asteraceae"
"7347","ncbi","Leucopogon","Ericaceae"
"7348","ncbi","Orites","Proteaceae"
"7349","ncbi","Phebalium","Rutaceae"
"7350","ncbi","Prasophyllum","Orchidaceae"
"7351","ncbi","Richea","Ericaceae"
"7352","ncbi","Senecio","Asteraceae"
"7353","ncbi","Aciphylla","Apiaceae"
"7354","ncbi","Baeckia","Myrtaceae"
"7355","ncbi","Celmisia","Asteraceae"
"7356","ncbi","Epacris","Ericaceae"
"7357","ncbi","Epilobium","Onagraceae"
"7358","ncbi","Gentianella","Gentianaceae"
"7359","ncbi","Helichrysum","Asteraceae"
"7360","ncbi","Helipterum","Asteraceae"
"7361","ncbi","Hypochoeris","Asteraceae"
"7362","ncbi","Leucopogon","Ericaceae"
"7363","ncbi","Orites","Proteaceae"
"7364","ncbi","Aciphylla","Apiaceae"
"7365","ncbi","Asperula","Rubiaceae"
"7366","ncbi","Baeckia","Myrtaceae"
"7367","ncbi","Euphrasia","Orobanchaceae"
"7368","ncbi","Gentianella","Gentianaceae"
"7369","ncbi","Helichrysum","Asteraceae"
"7370","ncbi","Leucopogon","Ericaceae"
"7371","ncbi","Neopaxia","Portulacaceae"
"7372","ncbi","Olearia","Asteraceae"
"7373","ncbi","Orites","Proteaceae"
"7374","ncbi","Prasophyllum","Orchidaceae"
"7375","ncbi","Senecio","Asteraceae"
"7376","ncbi","Senecio","Asteraceae"
"7377","ncbi","Stackhousia","Celastraceae"
"7378","ncbi","Aciphylla","Apiaceae"
"7379","ncbi","Orites","Proteaceae"
"7380","ncbi","Brachycome","Asteraceae"
"7381","ncbi","Helipterum","Asteraceae"
"7382","ncbi","Orites","Proteaceae"
"7383","ncbi","Phebalium","Rutaceae"
"7384","ncbi","Prostanthera","Lamiaceae"
"7385","ncbi","Senecio","Asteraceae"
"7386","ncbi","Wahlenbergia","Campanulaceae"
"7387","ncbi","Epacris","Ericaceae"
"7388","ncbi","Orites","Proteaceae"
"7389","ncbi","Oxylobium","Fabaceae"
"7390","ncbi","Pimelea","Thymelaeaceae"
"7391","ncbi","Richea","Ericaceae"
"7392","ncbi","Craspedia","Asteraceae"
"7393","ncbi","Helichrysum","Asteraceae"
"7394","ncbi","Hypochoeris","Asteraceae"
"7395","ncbi","Leptorhynchos","Asteraceae"
"7396","ncbi","Achillea","Asteraceae"
"7397","ncbi","Brachycome","Asteraceae"
"7398","ncbi","Celmisia","Asteraceae"
"7399","ncbi","Craspedia","Asteraceae"
"7400","ncbi","Helipterum","Asteraceae"
"7401","ncbi","Olearia","Asteraceae"
"7402","ncbi","Prasophyllum","Orchidaceae"
"7403","ncbi","Prostanthera","Lamiaceae"
"7404","ncbi","Senecio","Asteraceae"
"7405","ncbi","Celmisia","Asteraceae"
"7406","ncbi","Craspedia","Asteraceae"
"7407","ncbi","Hypochoeris","Asteraceae"
"7408","ncbi","Oxylobium","Fabaceae"
"7409","ncbi","Prostanthera","Lamiaceae"
"7410","ncbi","Senecio","Asteraceae"
"7411","ncbi","Aciphylla","Apiaceae"
"7412","ncbi","Craspedia","Asteraceae"
"7413","ncbi","Helipterum","Asteraceae"
"7414","ncbi","Craspedia","Asteraceae"
"7415","ncbi","Euphrasia","Orobanchaceae"
"7416","ncbi","Gentianella","Gentianaceae"
"7417","ncbi","Hypochoeris","Asteraceae"
"7418","ncbi","Microseris","Asteraceae"
"7419","ncbi","Senecio","Asteraceae"
"7420","ncbi","Wahlenbergia","Campanulaceae"
"7421","ncbi","Baeckia","Myrtaceae"
"7422","ncbi","Aciphylla","Apiaceae"
"7423","ncbi","Baeckia","Myrtaceae"
"7424","ncbi","Epacris","Ericaceae"
"7425","ncbi","Orites","Proteaceae"
"7426","ncbi","Baeckia","Myrtaceae"
"7427","ncbi","Brachycome","Asteraceae"
"7428","ncbi","Euphrasia","Orobanchaceae"
"7429","ncbi","Wahlenbergia","Campanulaceae"
"7430","ncbi","Achillea","Asteraceae"
"7431","ncbi","Craspedia","Asteraceae"
"7432","ncbi","Helipterum","Asteraceae"
"7433","ncbi","Pentachondra","Ericaceae"
"7434","ncbi","Helipterum","Asteraceae"
"7435","ncbi","Pentachondra","Ericaceae"
"7436","ncbi","Achillea","Asteraceae"
"7437","ncbi","Craspedia","Asteraceae"
"7438","ncbi","Orites","Proteaceae"
"7439","ncbi","Phebalium","Rutaceae"
"7440","ncbi","Prostanthera","Lamiaceae"
"7441","ncbi","Achillea","Asteraceae"
"7442","ncbi","Gentianella","Gentianaceae"
"7443","ncbi","Craspedia","Asteraceae"
"7444","ncbi","Microseris","Asteraceae"
"7445","ncbi","Prostanthera","Lamiaceae"
"7446","ncbi","Senecio","Asteraceae"
"7447","ncbi","Wahlenbergia","Campanulaceae"
"7448","ncbi","Baeckia","Myrtaceae"
"7449","ncbi","Helipterum","Asteraceae"
"7450","ncbi","Pentachondra","Ericaceae"
"7451","ncbi","Senecio","Asteraceae"
"7452","ncbi","Epacris","Ericaceae"
"7453","ncbi","Helipterum","Asteraceae"
"7454","ncbi","Prostanthera","Lamiaceae"
"7455","ncbi","Wahlenbergia","Campanulaceae"
"7456","ncbi","Craspedia","Asteraceae"
"7457","ncbi","Prasophyllum","Orchidaceae"
"7458","ncbi","Prostanthera","Lamiaceae"
"7459","ncbi","Oxylobium","Fabaceae"
"7460","ncbi","Prostanthera","Lamiaceae"
"7461","ncbi","Gentianella","Gentianaceae"
"7462","ncbi","Oxylobium","Fabaceae"
"7463","ncbi","Craspedia","Asteraceae"
"7464","ncbi","Stylidium","Stylidiaceae"
"7465","ncbi","Wahlenbergia","Campanulaceae"
"7466","ncbi","Orites","Proteaceae"
"7467","ncbi","Phebalium","Rutaceae"
"7468","ncbi","Baeckia","Myrtaceae"
"7469","ncbi","Wahlenbergia","Campanulaceae"
"7470","ncbi","Aciphylla","Apiaceae"
"7471","ncbi","Hypochoeris","Asteraceae"
"7472","ncbi","Epacris","Ericaceae"
"7473","ncbi","Phebalium","Rutaceae"
"7474","ncbi","Prasophyllum","Orchidaceae"
"7475","ncbi","Baeckia","Myrtaceae"
"7476","ncbi","Epacris","Ericaceae"
"7477","ncbi","Pentachondra","Ericaceae"
"7478","ncbi","Baeckia","Myrtaceae"
"7479","ncbi","Epacris","Ericaceae"
"7480","ncbi","Euphrasia","Orobanchaceae"
"7481","ncbi","Aciphylla","Apiaceae"
"7482","ncbi","Euphrasia","Orobanchaceae"
"7483","ncbi","Orites","Proteaceae"
"7484","ncbi","Asperula","Rubiaceae"
"7485","ncbi","Neopaxia","Portulacaceae"
"7486","ncbi","Brachycome","Asteraceae"
"7487","ncbi","Helipterum","Asteraceae"
"7488","ncbi","Orites","Proteaceae"
"7489","ncbi","Oxylobium","Fabaceae"
"7490","ncbi","Epacris","Ericaceae"
"7491","ncbi","Orites","Proteaceae"
"7492","ncbi","Baeckia","Myrtaceae"
"7493","ncbi","Pentachondra","Ericaceae"
"7494","ncbi","Aciphylla","Apiaceae"
"7495","ncbi","Orites","Proteaceae"
"7496","ncbi","Prostanthera","Lamiaceae"
"7497","ncbi","Craspedia","Asteraceae"
"7498","ncbi","Senecio","Asteraceae"
"7499","ncbi","Baeckia","Myrtaceae"
"7500","ncbi","Orites","Proteaceae"
"7501","ncbi","Brachycome","Asteraceae"
"7502","ncbi","Craspedia","Asteraceae"
"7503","ncbi","Phebalium","Rutaceae"
"7504","ncbi","Phebalium","Rutaceae"
"7505","ncbi","Orites","Proteaceae"
"7506","ncbi","Prostanthera","Lamiaceae"
"7507","ncbi","Senecio","Asteraceae"
"7508","ncbi","Prasophyllum","Orchidaceae"
"7509","ncbi","Craspedia","Asteraceae"
"7510","ncbi","Phebalium","Rutaceae"
"7511","ncbi","Achillea","Asteraceae"
"7512","ncbi","Microseris","Asteraceae"
"7513","ncbi","Baeckia","Myrtaceae"
"7514","ncbi","Oxylobium","Fabaceae"
"7515","ncbi","Epacris","Ericaceae"
"7516","ncbi","Achillea","Asteraceae"
"7517","ncbi","Richea","Ericaceae"
"7518","ncbi","Oxylobium","Fabaceae"
"7519","ncbi","Microseris","Asteraceae"
"7520","ncbi","Orites","Proteaceae"
"7521","ncbi","Craspedia","Asteraceae"
"7522","ncbi","Stylidium","Stylidiaceae"
"7523","ncbi","Helichrysum","Asteraceae"
"7524","ncbi","Orites","Proteaceae"
"7525","ncbi","Orites","Proteaceae"
"7526","ncbi","Helipterum","Asteraceae"
"7527","ncbi","Aciphylla","Apiaceae"
"7528","ncbi","Orites","Proteaceae"
"7529","ncbi","Baeckia","Myrtaceae"
"7530","ncbi","Epacris","Ericaceae"
"7531","ncbi","Aciphylla","Apiaceae"
"7532","ncbi","Orites","Proteaceae"
"7533","ncbi","Helipterum","Asteraceae"
"7534","ncbi","Pedicularis","Orobanchaceae"
"7535","ncbi","Dryas","Rosaceae"
"7536","ncbi","Polygonum","Polygonaceae"
"7537","ncbi","Cerastium","Caryophyllaceae"
"7538","ncbi","Dryas","Rosaceae"
"7539","ncbi","Dryas","Rosaceae"
"7540","ncbi","Dryas","Rosaceae"
"7541","ncbi","Dryas","Rosaceae"
"7542","ncbi","Dryas","Rosaceae"
"7543","ncbi","Arnica","Asteraceae"
"7544","ncbi","Dryas","Rosaceae"
"7545","ncbi","Lesquerella","Brassicaceae"
"7546","ncbi","Papaver","Papaveraceae"
"7547","ncbi","Polygonum","Polygonaceae"
"7548","ncbi","Potentilla","Rosaceae"
"7549","ncbi","Arnica","Asteraceae"
"7550","ncbi","Dryas","Rosaceae"
"7551","ncbi","Lesquerella","Brassicaceae"
"7552","ncbi","Polygonum","Polygonaceae"
"7553","ncbi","Stellaria","Caryophyllaceae"
"7554","ncbi","Dryas","Rosaceae"
"7555","ncbi","Papaver","Papaveraceae"
"7556","ncbi","Taraxacum","Asteraceae"
"7557","ncbi","Dryas","Rosaceae"
"7558","ncbi","Dryas","Rosaceae"
"7559","ncbi","Dryas","Rosaceae"
"7560","ncbi","Dryas","Rosaceae"
"7561","ncbi","Dryas","Rosaceae"
"7562","ncbi","Dryas","Rosaceae"
"7563","ncbi","Erysimum","Brassicaceae"
"7564","ncbi","Lesquerella","Brassicaceae"
"7565","ncbi","Papaver","Papaveraceae"
"7566","ncbi","Potentilla","Rosaceae"
"7567","ncbi","Salix","Salicaceae"
"7568","ncbi","Saxifraga","Saxifragaceae"
"7569","ncbi","Salix","Salicaceae"
"7570","ncbi","Dryas","Rosaceae"
"7571","ncbi","Potentilla","Rosaceae"
"7572","ncbi","Dryas","Rosaceae"
"7573","ncbi","Polygonum","Polygonaceae"
"7574","ncbi","Salix","Salicaceae"
"7575","ncbi","Arnica","Asteraceae"
"7576","ncbi","Dryas","Rosaceae"
"7577","ncbi","Salix","Salicaceae"
"7578","ncbi","Saxifraga","Saxifragaceae"
"7579","ncbi","Taraxacum","Asteraceae"
"7580","ncbi","Draba","Brassicaceae"
"7581","ncbi","Dryas","Rosaceae"
"7582","ncbi","Salix","Salicaceae"
"7583","ncbi","Saxifraga","Saxifragaceae"
"7584","ncbi","Dryas","Rosaceae"
"7585","ncbi","Arnica","Asteraceae"
"7586","ncbi","Dryas","Rosaceae"
"7587","ncbi","Polygonum","Polygonaceae"
"7588","ncbi","Pedicularis","Orobanchaceae"
"7589","ncbi","Salix","Salicaceae"
"7590","ncbi","Saxifraga","Saxifragaceae"
"7591","ncbi","Arnica","Asteraceae"
"7592","ncbi","Dryas","Rosaceae"
"7593","ncbi","Polygonum","Polygonaceae"
"7594","ncbi","Polygonum","Polygonaceae"
"7595","ncbi","Salix","Salicaceae"
"7596","ncbi","Saxifraga","Saxifragaceae"
"7597","ncbi","Potentilla","Rosaceae"
"7598","ncbi","Taraxacum","Asteraceae"
"7599","ncbi","Papaver","Papaveraceae"
"7600","ncbi","Salix","Salicaceae"
"7601","ncbi","Cassiope","Ericaceae"
"7602","ncbi","Dryas","Rosaceae"
"7603","ncbi","Pedicularis","Orobanchaceae"
"7604","ncbi","Pedicularis","Orobanchaceae"
"7605","ncbi","Potentilla","Rosaceae"
"7606","ncbi","Salix","Salicaceae"
"7607","ncbi","Saxifraga","Saxifragaceae"
"7608","ncbi","Dryas","Rosaceae"
"7609","ncbi","Erigeron","Asteraceae"
"7610","ncbi","Papaver","Papaveraceae"
"7611","ncbi","Pedicularis","Orobanchaceae"
"7612","ncbi","Ranumculus","Ranunculaceae"
"7613","ncbi","Salix","Salicaceae"
"7614","ncbi","Saxifraga","Saxifragaceae"
"7615","ncbi","Arnica","Asteraceae"
"7616","ncbi","Dryas","Rosaceae"
"7617","ncbi","Lesquerella","Brassicaceae"
"7618","ncbi","Pedicularis","Orobanchaceae"
"7619","ncbi","Saxifraga","Saxifragaceae"
"7620","ncbi","Stellaria","Caryophyllaceae"
"7621","ncbi","Dryas","Rosaceae"
"7622","ncbi","Lesquerella","Brassicaceae"
"7623","ncbi","Papaver","Papaveraceae"
"7624","ncbi","Pedicularis","Orobanchaceae"
"7625","ncbi","Salix","Salicaceae"
"7626","ncbi","Saxifraga","Saxifragaceae"
"7627","ncbi","Dryas","Rosaceae"
"7628","ncbi","Pedicularis","Orobanchaceae"
"7629","ncbi","Potentilla","Rosaceae"
"7630","ncbi","Salix","Salicaceae"
"7631","ncbi","Saxifraga","Saxifragaceae"
"7632","ncbi","Arnica","Asteraceae"
"7633","ncbi","Lesquerella","Brassicaceae"
"7634","ncbi","Potentilla","Rosaceae"
"7635","ncbi","Saxifraga","Saxifragaceae"
"7636","ncbi","Dryas","Rosaceae"
"7637","ncbi","Erysimum","Brassicaceae"
"7638","ncbi","Salix","Salicaceae"
"7639","ncbi","Saxifraga","Saxifragaceae"
"7640","ncbi","Dryas","Rosaceae"
"7641","ncbi","Polygonum","Polygonaceae"
"7642","ncbi","Taraxacum","Asteraceae"
"7643","ncbi","Dryas","Rosaceae"
"7644","ncbi","Salix","Salicaceae"
"7645","ncbi","Saxifraga","Saxifragaceae"
"7646","ncbi","Dryas","Rosaceae"
"7647","ncbi","Lesquerella","Brassicaceae"
"7648","ncbi","Potentilla","Rosaceae"
"7649","ncbi","Dryas","Rosaceae"
"7650","ncbi","Salix","Salicaceae"
"7651","ncbi","Saxifraga","Saxifragaceae"
"7652","ncbi","Dryas","Rosaceae"
"7653","ncbi","Salix","Salicaceae"
"7654","ncbi","Saxifraga","Saxifragaceae"
"7655","ncbi","Dryas","Rosaceae"
"7656","ncbi","Polygonum","Polygonaceae"
"7657","ncbi","Potentilla","Rosaceae"
"7658","ncbi","Dryas","Rosaceae"
"7659","ncbi","Salix","Salicaceae"
"7660","ncbi","Saxifraga","Saxifragaceae"
"7661","ncbi","Dryas","Rosaceae"
"7662","ncbi","Saxifraga","Saxifragaceae"
"7663","ncbi","Stellaria","Caryophyllaceae"
"7664","ncbi","Dryas","Rosaceae"
"7665","ncbi","Potentilla","Rosaceae"
"7666","ncbi","Taraxacum","Asteraceae"
"7667","ncbi","Dryas","Rosaceae"
"7668","ncbi","Pedicularis","Orobanchaceae"
"7669","ncbi","Salix","Salicaceae"
"7670","ncbi","Saxifraga","Saxifragaceae"
"7671","ncbi","Dryas","Rosaceae"
"7672","ncbi","Pedicularis","Orobanchaceae"
"7673","ncbi","Papaver","Papaveraceae"
"7674","ncbi","Taraxacum","Asteraceae"
"7675","ncbi","Salix","Salicaceae"
"7676","ncbi","Saxifraga","Saxifragaceae"
"7677","ncbi","Salix","Salicaceae"
"7678","ncbi","Saxifraga","Saxifragaceae"
"7679","ncbi","Papaver","Papaveraceae"
"7680","ncbi","Potentilla","Rosaceae"
"7681","ncbi","Dryas","Rosaceae"
"7682","ncbi","Pedicularis","Orobanchaceae"
"7683","ncbi","Dryas","Rosaceae"
"7684","ncbi","Lesquerella","Brassicaceae"
"7685","ncbi","Dryas","Rosaceae"
